product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Good product,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,Oneplus Bullet Z base edition after doing Hart testing 3 days and 2 NightGive it a 5 star ratingThanks for Flipkart for getting very good product and real product from FlipkartV I P😎17-March-2021,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,Beautiful ❤️ I love it....,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Osm,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Good,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,Good,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Very very nice product,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Does the job,good product,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Very poor,"Noise cancellation is not working, also mic is very bad",,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Superb head phone looking so good✌️☺️,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Very good,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Wonderful,Good battery and Awesome sound Quality  ..thank you flipkart for the packings and early delivery,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,"This product is really awesome quality of sound n attractive look, the battery backup is also a mind-blowing, bass was also very good,   I don't think so the quality of this product we can't have in other brand...",,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,"Super sound quality, good product",,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Great product,Nice product in OnePlusSound quality superb...Rich bass..Build quality superThanks...flipcart,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Excellent baas and sound,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Good choice,Wow so lovely product,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Good at that quality,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Good vocal and treble and everything OK . bass is 5out of 4,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Nyc,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,Great product,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Good products.,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Amazing wireless z,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Looking good and battery backup and good,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Delightful,Good product 👍,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Thanks for the good quality of product.,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,Best product but price high,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,Thank you flipkart so much for this Headset.... Got it delivered on time and it's original one plus. Thank you so much ❤️,,1 day ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,Nice,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Great product... Go for it,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,Nice one Love it,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Nice,aswm...,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,"Best quality Material, Sound is very well, battery backup is excellent & also charging speed is super, guys go for it",,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Good parformance,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,Awesome sound quality,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,nice product,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,2,Not good,Not value for money ☹️,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,Very nic,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Nice product,Wow super product,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,Super,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Delightful,Sound quality is awesome Deep bass loved Battery backup is also excellentBut one problem is the aound delay in pubg which you cannot catch because it's abour 30mili selecond,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,Awesome,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Pretty good,Good product.Value for money,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,The best headset I have ever recieved.,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Amazing product.,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,It's owesome product Just go for it👍,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,sound quality is very good,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,Super,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,"I'm setisfied with these bullets, allover sound quality is very good, but one plus has to improve base,  but the earphone are verry good,  value for money",,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Awesome,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Did not meet expectations,Varry poor quality,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Excellent product,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,Judy wow....believe on OnePlus...,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Did not meet expectations,Varry poor quality,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Excellent product,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Just one word....osm,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,"Rich feel ,light weight",,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,"Top notch quality as it is from OnePlus and I am gym goer, it matched my music and fitness needs",,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Best in the market!,Superb,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Super quality,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Don't waste your money,Sound not good,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,Good bess,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Unsatisfactory,"It only lasted for 2 months, IP rating is useless , charging port is exposed all time, and warrenty don't even cover water damage. Or maybe I'm just unlucky, Though sound quality was good while it lasted.",,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,"This is a value for money product considering its sound and build quality. Although the company says switching among paired devices can be done ""instantly"" by choosing the device from phone's Bluetooth settings, it will not work seamlessly as you would expect. Otherwise, its a wonderful product with a good balance of bass and sound clarity.",,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Nice product,So nice products,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Just wow for this,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,"It's been 6 months I'm using these headsets. Superb build quality, awesome sound and overall a best headset in the range.",,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Unsatisfactory,"It only lasted for 2 months, IP rating is useless , charging port is exposed all time, and warrenty don't even cover water damage. Or maybe I'm just unlucky, Though sound quality was good while it lasted.",,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,"This is a value for money product considering its sound and build quality. Although the company says switching among paired devices can be done ""instantly"" by choosing the device from phone's Bluetooth settings, it will not work seamlessly as you would expect. Otherwise, its a wonderful product with a good balance of bass and sound clarity.",,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Sound quality: 5/5Bass: 4/5 Build quality: 5/5Battery backup: 4/5Call quality: 2/5 (Not recommend for call)Value for money: 5/5Overall very good product at this price range 😌❤️,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,Quality & sound is really nyc...My sis like this product,,2 days ago,0,1
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Love 😍 with this product,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Delightful,Worth for money.,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Best in the market!,very very good,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,"Awesome product. Battery back up is too good. Just charge 10 minutes n use 10 hour. Must buy it , highly recommended. Cons- which I feel not fited properly in the ear.",,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Really Nice,Worth of money,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Pretty good,Sound quality is very goodBass is very goodBattery is very very goodDesign is ok but it's not perfect,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Good product 👍,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Awesome earphones,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,Nice product,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,Awesome product,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Classy product,Super porodac,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Nice product,Good,,2 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Delightful,It's sound quality and battery backup is amazing. Very good in this price range 👍👍👍,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,"sound ,bass and battery backup is excellent. Nice red color.Just one thing charging cable is too small.I tried different bluetooth headset but one plus is the Best bluetooth headset. Packaging is also good. On time delivery.",,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Bass is awesome 👌,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Nice product by 1+😀🥳🥳,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,It's a awesome products.,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Awesome product 👍👌 Bass 💥😍,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Nice product,All are good...but gaming not suitable..,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Really Nice,Good,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,Best 👍,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Awesome prodect,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Great product,Best product,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Delightful,Battery Backup is fine ☺️,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,Good good,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,Good product,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Good,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Very Good,According to its price very nice .,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Waste of money!,"Worst product, not happy with this product",,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,It's my second purchase I made for my friend. Nothing to mention more can say only that go for it without any second thought.its worth of every penny.,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Very Good,Nice product,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Very Good,Product is very good but price is heigh,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Great product,Super,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Nice,It is a good product and the technology is really good and it's really an attractive for the new edition and thinking 👍,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Nice product,NO COMMANDS,,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Value-for-money,The only negative thing about this is the way the ear piece sticks out while wearing it. Everything else is excellent,Bangalore,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,Best in market,Nayagarh District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,Superb best in the market,Bengaluru,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Great product,It is a amazing product.  Sound quality is very good and amazing bass quality. Its battery life so long.,Khunti,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Best in segment if u want to spent your money on this its not waste it gave u apporx 2-3 day battery backup on a normal usage on high use it give full day backup,Lakhimpur,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,This ear phone has amazing sound quality and bulid quality.you can go for it without second thought. I'm completely satisfied.,Bangalore,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,very nice products and beautiful ❤️,Padrauna,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Good ☺️,Visakhapatnam District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,Best product and best quality,Mirzapur District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Superb quality ...sound and bass is awsome..,Purba Bardhaman District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,Battery 🔋 Backup is Awesome... Bass Effect is Very Good.. Stylish is Super.. Overall I Loved it and Liked It.. Thank you Flipkart and One Plus...,Bengaluru,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Best product...,Lonar,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Great product,Nice,Jajapur District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,Awesome Product  Really good extra ordinary bass I am happy this Product .,Chirang District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,"Guys, I regret not buying this earlier. But seriously. This bluetooth headset is insane. Damn loud and clear , even with calls. Don't think twice.this is the only product I got from Flipkart that's good",Mangaluru,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,This is a good product,Pune District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,battery Backup Great,Tenkasi District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,Awesome quality ❤️,Naharlagun,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,Amazing sound quality. You can feel every punch ❤❤❤,Patuli,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Very Good,Small Letensee but is ok,Palladam,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Classy product,Good,Ahmadabad District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Does the job,Not bad,Viluppuram District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Nice product,Wire is short,Bengaluru,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,So nice,Chennai,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,"It's amazing sounds colatity And super power back up my ratting 10 out of 10 and spacially thanks for Flipkart service it's very fast so this one pluse wireless bass addition it's good sound colatity nd work it's bass spacially...., 👍🏻💯💯",Anand District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Worthless,Working only 8days earphones not working 😩not on,Arakonam,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,Totally I'm Satisfied ❤️,Nadia District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Classy product,Best this price range,Jind,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Great product,Wonderfull headphone . really worthy for investment,Coimbatore,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Nice product,Nice Product,Chanderi,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Best one...💕,Sirumugai,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Really Nice,Love it,Waluj Midc,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Great product,Good product tq.. flipkart,Azara,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,Amazing,Anantapur District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Nice,Super 👌👌👌,East Godavari District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,It's awesome headphone the technology of this product is nice and Morden.,Churu,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Excellent product,Jagtial District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Does the job,According to price is valuable,Mavli,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Best in the market!,Super,Birsinghpur,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,1.1 day delivery.2.bass is awesome.3.sound is awesome.4.build quality is excellent.5.i love product.,Veraval,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Classy product,It's sound was fabulos,Chennai,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,Awesome.,Doiwala,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Very Good,Good,Bapatla,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,Best quality of Sound nd also have a Bass  . I Loved It of my first impression.,Paschim Medinipur District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Good quality sound quality is excellent bass also👌💚🖤,Gurgaon District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,Good product,Ghaziabad,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,Ozm protucd.....Good,Gummidipoondi,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Really Nice,Good,East Godavari District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Not recommended at all,"Every thing is good except frequent disconnection by it self, which is very irritating",Darjiling District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,Very good,Bahula,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Classy product,Good delivery and good product,Ramanathapuram District,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Perfect product!,Super,Hassan,3 days ago,0,0
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,"Awsm , 1 no. Quality 💯💯💯💯💯",Etawah,3 days ago,0,0
